0.584506	-0.0590115	-0.114269
0.230326	0.347494	-0.359542
0.18925	-0.690253	-0.0231732
-0.399762	0.292876	-0.41439
-0.379471	0.0812885	-0.540917
-0.196341	0.604815	0.117146
-0.226063	0.264813	0.415735
0.165191	0.489829	0.276083
0.0760025	-0.0852448	-0.769802
0.290991	-0.509808	-0.0784243
0.476006	-0.200717	0.486301
0.430519	-0.430287	0.276784
0.611057	0.0364676	-0.17253
0.595255	0.234379	-0.388471
0.139005	-0.458063	0.248929
0.541763	-0.360037	0.346961
0.405552	0.00179958	0.42418
-0.262954	0.293929	0.334309
-0.512285	0.360199	-0.0847611
0.0891814	-0.756633	-0.106134
-0.658603	0.3035	-0.353631
0.0935562	0.633836	-0.0730019
0.227591	-0.651194	-0.0215147
0.340875	0.562905	-0.138612
0.109115	0.496399	-0.21071
-0.014683	-0.0689117	-0.773431
0.134702	0.454776	-0.252288
0.14017	0.173554	0.628019
-0.174501	0.580952	-0.126423
-0.588527	0.408961	-0.267458
0.462731	0.127146	0.218528
0.277822	-0.532351	0.174618
0.147073	-0.718017	-0.0606814
0.617392	0.177006	-0.0500308
-0.278089	-0.501415	-0.105473
0.102075	-0.171264	0.535825
-0.276716	0.555884	0.0528343
-0.0102711	-0.283211	0.423675
0.103999	0.130126	0.721607
-0.189358	-0.674872	-0.0535074
-0.143792	0.204063	-0.502968
-0.23213	0.341141	0.330689
0.288239	0.454036	-0.252748
-0.400732	-0.496573	0.0633378
0.537152	0.176219	0.0639343
-0.604668	0.117878	0.0265779
-0.611571	0.122101	-0.257297
0.0787985	-0.454711	0.252581
-0.0532306	-0.0485703	0.658695
-0.0225754	0.0416924	-0.665191
0.645775	-0.125941	0.211205
0.00320315	0.322343	-0.384934
-0.033784	0.361607	0.584504
0.642133	0.156499	-0.0656229
0.379194	-0.369155	-0.094437
0.55201	-0.107319	0.32647
0.0892596	0.371522	-0.335399
0.660299	0.157561	-0.220977
-0.263762	-0.503195	-0.123998
0.213205	-0.236104	-0.462071
-0.42559	0.348423	0.0498922
-0.443226	0.0602686	-0.433379
-0.456518	0.343753	-0.363277
0.601564	-0.25405	0.393347
-0.290493	-0.175064	0.531983
0.462353	-0.442803	0.0964375
-0.453336	-0.33261	-0.0259019
0.143602	-0.36537	-0.431163
0.456415	-0.14239	-0.212099
-0.147133	-0.226113	-0.565905
-0.40508	0.534084	-0.157544
0.0360827	-0.424206	-0.519632
-0.0604052	-0.464103	-0.448973
-0.00932485	-0.0077045	-0.714869
0.0771717	-0.275461	-0.615204
0.489998	0.020823	-0.328155
-0.148409	-0.466104	-0.324346
0.554796	-0.236092	0.432591
0.412236	0.505998	-0.0908489
0.307703	0.29649	0.268189
-0.682648	0.274227	-0.273453
-0.459771	-0.18484	0.499338
0.225401	-0.138375	-0.543189
0.636042	-0.0479273	0.147783
-0.0612435	0.12427	0.776487
0.678738	0.0216088	-0.0471267
0.18375	0.0751536	0.663384
-0.476123	-0.252201	-0.0740082
0.509106	0.0361115	-0.315727
0.66042	-0.219499	0.282315
-0.62337	0.344303	-0.356307
0.330169	0.487868	-0.219227
-0.0343366	-0.0513903	0.655911
-0.268426	-0.468439	0.238471
-0.536422	-0.328973	0.37777
-0.305103	-0.605018	0.0477509
0.216677	-0.521766	-0.172091
-0.329857	-0.116248	-0.417058
0.468394	0.391651	-0.315571
0.209289	0.30851	0.395972
-0.668556	0.138016	-0.0889239
0.217053	0.630376	-0.075209
-0.276131	-0.43579	0.271139
-0.404702	0.0715594	-0.498161
-0.118276	0.548617	0.283932
0.336927	-0.154717	0.550367
0.433509	0.432448	-0.0452476
0.236858	-0.133876	-0.531106
-0.473262	-0.183941	-0.14693
-0.131393	-0.163927	0.543442
0.364321	-0.550447	0.149927
-0.0407059	0.471403	-0.235369
-0.531293	0.0759662	0.172472
0.505432	-0.361088	0.0757266
-0.0838376	-0.590199	0.116724
-0.116607	-0.465672	0.241708
-0.325624	0.199988	0.339324
-0.190965	0.519892	0.210432
0.0431558	0.160167	-0.546659
-0.0471256	-0.18548	-0.744241
0.469438	0.492935	-0.185053
-0.64922	-0.108829	0.1889
-0.201077	0.249002	-0.458204
-0.239551	0.31612	-0.39131
-0.384065	-0.0483108	-0.408433
0.186754	-0.469799	-0.265962
-0.00713873	-0.784751	-0.0819987
-0.00842518	0.30914	-0.398117
-0.61957	0.012836	0.110458
0.0712903	0.318769	0.579811
-0.675724	0.288019	-0.316708
0.0421634	-0.338068	0.368961
-0.480428	0.341343	-0.365538
0.0354855	0.168317	0.773912
-0.0905812	0.298271	0.573759
0.512794	-0.270234	-0.0044148
-0.015429	0.473295	-0.234144
0.31596	0.586536	-0.113417
-0.649698	-0.248346	0.32669
-0.540812	-0.278026	0.423424
-0.227345	0.65936	-0.0326333
0.392611	0.26966	0.17517
0.507524	0.207161	0.0754743
0.0289768	-0.664813	0.042635
-0.0737239	-0.580263	0.127159
-0.207534	0.391385	0.315607
0.131671	0.190485	0.623546
0.460316	0.469302	-0.121787
-0.193639	-0.64076	-0.0845286
0.177537	0.475926	0.272654
0.459164	0.120445	0.229801
0.443987	-0.34158	0.365285
0.316897	-0.250212	-0.301495
-0.572219	-0.380077	0.19006
-0.245252	-0.640495	0.0571942
0.34137	0.0471255	-0.561973
-0.170512	0.386747	0.371656
0.633222	-0.00254971	0.106172
0.128249	0.357509	0.460757
0.395463	-0.482873	0.0423678
0.22558	-0.42146	0.285876
0.543601	0.075223	0.155615
0.249421	0.00176597	-0.640581
0.677099	0.320222	-0.324013
0.068166	0.729537	0.173311
-0.000270844	-0.255231	0.451567
0.128486	0.670506	-0.0356759
-0.175248	-0.469294	0.237919
0.28199	-0.380621	-0.220194
0.513998	0.0740227	0.199294
0.545015	-0.437335	0.251874
-0.396971	0.468969	-0.0308483
0.586314	0.18566	-0.356016
-0.0742233	0.566848	-0.139933
0.564787	-0.390664	0.190515
-0.0259345	0.308177	-0.39927
0.00794578	0.553649	-0.153396
-0.492893	0.0548401	-0.358111
-0.108534	-0.624938	-0.221936
0.349989	-0.0539271	-0.451139
-0.210467	0.345227	-0.362016
-0.0385695	-0.154857	-0.78097
0.313159	-0.599404	0.0545005
0.240665	-0.086834	0.617759
0.399568	-0.369275	-0.0653263
-0.10035	-0.313676	-0.544072
-0.326131	-0.29438	0.412572
0.243873	0.48436	0.170262
0.0264359	0.181442	-0.525984
